PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47-2132,"Insulation Workers, Mechanical",detailed,350,29.3,0.115,0.59,21.52,"44,760",8.1,13.13,14.65,19.81,27.08,34.49,"27,300","30,480","41,200","56,320","71,740",,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47-2141,"Painters, Construction and Maintenance",detailed,"5,120",7.5,1.667,1.08,20.18,"41,970",4.8,13.97,15.92,18.16,22.90,28.98,"29,050","33,110","37,780","47,640","60,290",,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47-2151,Pipelayers,detailed,920,23.2,0.301,1.06,20.14,"41,890",4.4,13.38,16.17,18.73,23.51,28.99,"27,820","33,640","38,960","48,890","60,300",,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47-2152,"Plumbers, Pipefitters, and Steamfitters",detailed,"9,400",8.2,3.059,1.04,26.43,"54,980",2.3,15.99,18.84,25.14,31.70,40.21,"33,250","39,200","52,300","65,930","83,630",,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47-2161,Plasterers and Stucco Masons,detailed,100,26.9,0.032,0.20,24.51,"50,980",7.0,16.61,20.22,25.08,29.22,31.38,"34,540","42,050","52,170","60,780","65,260",,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47-2171,Reinforcing Iron and Rebar Workers,detailed,730,20.9,0.239,1.68,24.59,"51,150",5.8,15.55,18.09,22.95,31.96,37.11,"32,350","37,630","47,740","66,480","77,180",,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47-2181,Roofers,detailed,"1,340",13.3,0.436,0.53,24.69,"51,360",6.1,16.17,19.32,22.94,28.70,37.60,"33,630","40,190","47,720","59,700","78,200",,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47-2211,Sheet Metal Workers,detailed,"2,300",12.7,0.749,0.78,25.89,"53,850",3.0,15.96,19.48,24.45,30.78,39.32,"33,200","40,510","50,850","64,020","81,780",,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47-2221,Structural Iron and Steel Workers,detailed,920,18.4,0.298,0.60,23.66,"49,210",3.8,14.58,18.09,22.88,28.55,34.33,"30,340","37,630","47,590","59,390","71,410",,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47-3011,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",detailed,"1,190",19.2,0.386,2.26,14.43,"30,020",7.4,9.01,10.43,13.47,16.80,21.45,"18,740","21,700","28,010","34,950","44,610",,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47-3012,Helpers--Carpenters,detailed,"1,530",15.3,0.499,1.95,14.55,"30,250",3.9,9.04,10.73,14.75,17.82,20.44,"18,810","22,330","30,680","37,060","42,510",,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47-3013,Helpers--Electricians,detailed,"1,770",15.1,0.577,1.13,14.25,"29,630",4.1,9.41,11.19,13.86,16.95,19.69,"19,580","23,280","28,830","35,260","40,960",,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47-3014,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",detailed,**,**,**,**,12.07,"25,100",3.2,9.71,10.48,11.78,13.57,14.74,"20,190","21,800","24,500","28,220","30,670",,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47-3015,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",detailed,"1,940",14.5,0.633,1.64,15.76,"32,770",5.1,10.33,12.46,14.76,17.78,21.84,"21,500","25,920","30,710","36,990","45,420",,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47-3016,Helpers--Roofers,detailed,430,34.4,0.142,1.95,15.31,"31,850",7.1,10.91,13.04,15.79,17.91,19.20,"22,700","27,110","32,830","37,250","39,930",,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47-3019,"Helpers, Construction Trades, All Other",detailed,"1,140",18.4,0.370,2.38,15.75,"32,760",3.5,10.78,12.51,15.10,18.54,22.31,"22,430","26,030","31,410","38,560","46,400",,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47-4011,Construction and Building Inspectors,detailed,"3,110",11.0,1.012,1.50,32.20,"66,970",1.6,20.60,26.13,31.95,38.12,45.56,"42,860","54,340","66,460","79,280","94,760",,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47-4021,Elevator Installers and Repairers,detailed,"1,110",20.6,0.360,2.27,38.38,"79,830",2.5,25.78,32.96,40.53,45.91,49.15,"53,630","68,560","84,310","95,490","102,240",,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47-4031,Fence Erectors,detailed,580,31.1,0.190,1.24,19.54,"40,650",15.0,10.53,13.28,17.01,23.01,34.90,"21,900","27,620","35,380","47,860","72,590",,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47-4041,Hazardous Materials Removal Workers,detailed,850,33.6,0.278,0.88,19.53,"40,630",3.2,13.10,14.65,17.67,24.95,29.49,"27,240","30,460","36,760","51,890","61,330",,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47-4051,Highway Maintenance Workers,detailed,"1,270",30.9,0.414,0.41,19.32,"40,190",5.6,9.68,15.75,20.04,23.37,27.18,"20,140","32,770","41,670","48,620","56,540",,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47-4061,Rail-Track Laying and Maintenance Equipment Operators,detailed,320,23.3,0.103,1.02,29.75,"61,890",5.4,19.74,25.52,29.95,35.20,38.52,"41,060","53,090","62,290","73,220","80,120",,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47-4071,Septic Tank Servicers and Sewer Pipe Cleaners,detailed,290,20.5,0.095,0.51,19.70,"40,970",6.0,13.22,15.29,18.63,22.92,28.69,"27,510","31,810","38,750","47,680","59,680",,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47-4099,"Construction and Related Workers, All Other",detailed,900,28.4,0.293,1.17,22.13,"46,020",6.7,13.88,17.35,21.24,25.09,33.21,"28,880","36,100","44,170","52,190","69,070",,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47-5021,"Earth Drillers, Except Oil and Gas",detailed,230,20.2,0.074,0.56,21.49,"44,690",4.5,14.34,16.46,19.77,24.07,30.27,"29,820","34,240","41,130","50,070","62,960",,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47-5031,"Explosives Workers, Ordnance Handling Experts, and Blasters",detailed,80,2.4,0.026,0.58,27.20,"56,580",4.4,24.53,24.54,27.48,27.49,30.31,"51,030","51,040","57,170","57,180","63,050",,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47-5041,Continuous Mining Machine Operators,detailed,**,**,**,**,19.78,"41,150",3.3,13.14,16.17,19.95,23.40,27.21,"27,340","33,630","41,490","48,670","56,610",,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47-5042,Mine Cutting and Channeling Machine Operators,detailed,130,26.7,0.043,1.01,21.19,"44,070",3.3,15.84,17.42,20.44,25.06,28.62,"32,950","36,230","42,520","52,120","59,540",,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47-5051,"Rock Splitters, Quarry",detailed,**,**,**,**,17.57,"36,550",3.4,14.04,15.98,17.58,19.19,22.00,"29,190","33,230","36,560","39,910","45,760",,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47-5081,Helpers--Extraction Workers,detailed,90,47.7,0.030,0.24,13.24,"27,530",4.1,9.91,10.98,13.01,15.01,17.73,"20,610","22,840","27,060","31,230","36,870",,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",49-0000,"Installation, Maintenance, and Repair Occupations",major,"91,700",2.3,29.849,0.77,25.57,"53,190",0.9,13.09,17.82,24.91,32.42,38.81,"27,230","37,060","51,800","67,420","80,730",,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers",detailed,"8,970",3.3,2.919,0.90,35.15,"73,120",1.1,20.91,27.02,34.68,43.24,49.87,"43,480","56,200","72,130","89,940","103,720",,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",49-2011,"Computer, Automated Teller, and Office Machine Repairers",detailed,"2,210",11.4,0.719,0.99,22.38,"46,560",3.9,11.87,14.49,21.74,29.33,35.55,"24,680","30,140","45,220","61,010","73,940",,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",49-2021,"Radio, Cellular, and Tower Equipment Installers and Repairers",detailed,290,24.0,0.096,0.95,27.54,"57,290",8.1,16.39,19.71,26.66,32.45,42.78,"34,090","41,000","55,460","67,490","88,980",,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",49-2022,"Telecommunications Equipment Installers and Repairers, Except Line Installers",detailed,"3,310",11.0,1.077,0.66,28.66,"59,610",3.4,15.38,21.96,29.93,35.80,39.31,"32,000","45,670","62,260","74,450","81,760",,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",49-2091,Avionics Technicians,detailed,130,25.6,0.042,0.34,32.33,"67,250",4.8,21.93,26.64,33.31,37.42,42.42,"45,620","55,420","69,290","77,840","88,230",,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",49-2092,"Electric Motor, Power Tool, and Related Repairers",detailed,170,44.8,0.055,0.45,22.11,"45,990",9.1,11.30,13.65,21.43,28.26,36.54,"23,510","28,380","44,570","58,780","76,000",,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",49-2093,"Electrical and Electronics Installers and Repairers, Transportation Equipment",detailed,390,17.1,0.126,1.26,32.82,"68,260",3.7,22.74,26.56,31.21,37.35,48.47,"47,300","55,240","64,910","77,690","100,820",,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",49-2094,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",detailed,"1,620",21.0,0.528,1.10,33.49,"69,660",1.8,22.50,28.14,33.63,38.72,45.62,"46,800","58,540","69,960","80,540","94,880",,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",49-2095,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",detailed,510,15.8,0.167,1.02,36.75,"76,440",2.5,25.09,31.61,37.34,43.46,47.77,"52,180","65,750","77,660","90,390","99,350",,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",49-2096,"Electronic Equipment Installers and Repairers, Motor Vehicles",detailed,390,27.9,0.127,1.52,16.93,"35,220",7.4,11.01,13.23,16.98,21.07,23.33,"22,900","27,510","35,330","43,830","48,520",,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",49-2097,Electronic Home Entertainment Equipment Installers and Repairers,detailed,170,35.0,0.056,0.31,25.46,"52,950",8.0,11.71,15.05,27.72,34.57,37.48,"24,350","31,310","57,650","71,910","77,970",,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",49-2098,Security and Fire Alarm Systems Installers,detailed,"2,120",17.1,0.690,1.43,22.46,"46,720",3.8,12.43,16.81,21.34,26.87,35.39,"25,840","34,970","44,400","55,900","73,620",,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",49-3011,Aircraft Mechanics and Service Technicians,detailed,"1,780",15.9,0.580,0.63,31.94,"66,430",3.1,20.09,26.02,33.42,37.32,41.66,"41,790","54,120","69,520","77,630","86,660",,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",49-3021,Automotive Body and Related Repairers,detailed,"2,190",9.9,0.713,0.70,29.45,"61,260",3.2,16.31,20.75,28.72,36.42,45.26,"33,930","43,170","59,730","75,750","94,140",,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",49-3022,Automotive Glass Installers and Repairers,detailed,**,**,**,**,17.98,"37,400",8.0,12.32,13.56,17.56,21.91,24.03,"25,630","28,210","36,520","45,580","49,990",,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",49-3023,Automotive Service Technicians and Mechanics,detailed,"12,730",4.8,4.145,0.90,23.51,"48,900",2.5,11.49,16.27,23.56,29.76,35.91,"23,900","33,840","49,000","61,910","74,690",,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",49-3031,Bus and Truck Mechanics and Diesel Engine Specialists,detailed,"2,990",10.2,0.972,0.54,25.06,"52,130",2.6,15.94,19.87,24.40,30.57,36.32,"33,160","41,330","50,750","63,580","75,540",,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",49-3041,Farm Equipment Mechanics and Service Technicians,detailed,**,**,**,**,19.14,"39,810",4.4,12.91,14.31,17.94,23.42,28.65,"26,850","29,760","37,310","48,700","59,590",,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",49-3042,"Mobile Heavy Equipment Mechanics, Except Engines",detailed,"1,400",8.8,0.456,0.52,25.32,"52,660",1.7,16.23,19.89,25.13,30.19,35.97,"33,760","41,370","52,270","62,790","74,810",,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",49-3043,Rail Car Repairers,detailed,"1,010",23.0,0.329,2.09,31.79,"66,120",5.4,25.53,27.87,31.59,35.91,38.55,"53,110","57,970","65,710","74,680","80,180",,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",49-3051,Motorboat Mechanics and Service Technicians,detailed,90,35.3,0.031,0.21,19.17,"39,880",9.0,15.36,16.38,17.95,20.35,28.17,"31,960","34,060","37,340","42,330","58,600",,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",49-3052,Motorcycle Mechanics,detailed,140,34.9,0.045,0.39,20.63,"42,900",7.7,12.73,14.54,18.96,26.35,30.22,"26,480","30,240","39,440","54,820","62,850",,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",49-3053,Outdoor Power Equipment and Other Small Engine Mechanics,detailed,540,13.8,0.174,0.74,21.14,"43,980",3.8,12.85,15.93,18.74,25.79,31.66,"26,730","33,130","38,970","53,650","65,840",,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",49-3091,Bicycle Repairers,detailed,330,29.6,0.109,1.22,13.77,"28,650",4.9,10.39,11.01,13.09,16.18,18.70,"21,620","22,890","27,240","33,650","38,900",,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",49-3092,Recreational Vehicle Service Technicians,detailed,70,34.0,0.023,0.24,13.91,"28,930",16.5,8.31,9.35,12.47,15.54,22.56,"17,290","19,450","25,940","32,330","46,930",,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",49-3093,Tire Repairers and Changers,detailed,"1,310",14.3,0.427,0.55,13.10,"27,250",4.7,8.60,9.26,11.73,16.05,20.55,"17,890","19,260","24,390","33,390","42,750",,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",49-9011,Mechanical Door Repairers,detailed,160,39.8,0.054,0.38,23.02,"47,880",8.2,13.08,16.83,21.56,25.14,33.38,"27,200","35,010","44,840","52,280","69,420",,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",49-9012,"Control and Valve Installers and Repairers, Except Mechanical Door",detailed,660,28.9,0.213,0.66,31.72,"65,980",2.4,23.10,27.45,32.33,36.66,39.45,"48,040","57,090","67,240","76,250","82,060",,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",49-9021,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",detailed,"6,330",9.7,2.062,0.98,27.98,"58,200",2.0,17.30,22.63,28.11,33.23,38.41,"35,970","47,070","58,470","69,120","79,890",,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",49-9031,Home Appliance Repairers,detailed,330,24.3,0.107,0.45,19.57,"40,700",5.4,12.40,15.04,18.41,22.54,25.19,"25,790","31,290","38,280","46,880","52,390",,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",49-9041,Industrial Machinery Mechanics,detailed,"1,820",9.9,0.591,0.25,27.64,"57,490",1.8,18.63,22.21,27.43,32.46,38.23,"38,750","46,190","57,040","67,520","79,520",,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",49-9043,"Maintenance Workers, Machinery",detailed,730,28.9,0.239,0.37,23.63,"49,140",3.0,15.61,18.68,23.28,28.22,32.24,"32,470","38,850","48,430","58,690","67,060",,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",49-9044,Millwrights,detailed,**,**,**,**,21.30,"44,300",3.9,15.68,16.79,18.65,26.79,29.34,"32,610","34,930","38,800","55,720","61,020",,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",49-9051,Electrical Power-Line Installers and Repairers,detailed,"2,680",36.7,0.873,1.04,34.52,"71,810",3.2,22.56,28.01,35.39,41.98,46.27,"46,930","58,270","73,600","87,310","96,230",,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",49-9052,Telecommunications Line Installers and Repairers,detailed,"3,700",11.5,1.204,1.69,28.99,"60,290",3.9,16.59,22.43,31.95,35.92,38.29,"34,500","46,660","66,450","74,700","79,650",,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",49-9061,Camera and Photographic Equipment Repairers,detailed,40,6.9,0.014,0.53,17.56,"36,520",6.8,12.26,13.38,15.67,20.54,27.79,"25,500","27,840","32,590","42,720","57,800",,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",49-9062,Medical Equipment Repairers,detailed,580,17.4,0.189,0.61,24.88,"51,750",6.1,13.79,16.82,22.41,33.32,37.95,"28,680","35,000","46,610","69,310","78,940",,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",49-9063,Musical Instrument Repairers and Tuners,detailed,270,43.4,0.087,1.53,17.41,"36,220",9.3,9.47,12.22,17.08,19.32,27.11,"19,700","25,410","35,530","40,190","56,380",,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",49-9069,"Precision Instrument and Equipment Repairers, All Other",detailed,120,32.9,0.040,0.49,25.73,"53,520",5.1,16.48,19.28,25.96,31.98,35.55,"34,280","40,090","54,000","66,510","73,940",,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",49-9071,"Maintenance and Repair Workers, General",detailed,"22,020",3.2,7.168,0.76,22.17,"46,110",1.0,12.97,16.53,21.39,27.43,32.51,"26,990","34,380","44,490","57,060","67,620",,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",49-9091,"Coin, Vending, and Amusement Machine Servicers and Repairers",detailed,230,22.2,0.076,0.32,20.04,"41,690",9.4,9.66,12.42,17.53,26.99,36.09,"20,080","25,840","36,460","56,130","75,060",,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",49-9094,Locksmiths and Safe Repairers,detailed,370,23.0,0.121,0.91,22.43,"46,660",4.1,12.41,15.92,22.75,28.85,32.56,"25,820","33,120","47,320","60,000","67,730",,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",49-9096,Riggers,detailed,240,25.7,0.080,0.53,27.51,"57,230",8.4,15.45,19.24,27.44,35.38,40.67,"32,130","40,020","57,070","73,590","84,590",,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",49-9097,Signal and Track Switch Repairers,detailed,90,5.1,0.030,0.49,35.47,"73,780",3.7,27.27,31.27,35.39,40.30,46.02,"56,720","65,030","73,610","83,820","95,720",,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",49-9098,"Helpers--Installation, Maintenance, and Repair Workers",detailed,"3,370",9.7,1.098,1.30,15.90,"33,080",4.2,9.01,11.72,14.85,19.38,24.74,"18,740","24,380","30,890","40,310","51,450",,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",49-9099,"Installation, Maintenance, and Repair Workers, All Other",detailed,"2,390",11.6,0.779,0.75,19.48,"40,520",3.2,10.90,13.74,17.93,24.20,30.32,"22,670","28,570","37,290","50,340","63,070",,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-0000,Production Occupations,major,"52,340",2.6,17.039,0.26,20.04,"41,690",2.0,9.75,12.11,17.47,25.13,34.95,"20,280","25,190","36,330","52,270","72,700",,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-1011,First-Line Supervisors of Production and Operating Workers,detailed,"4,100",4.2,1.334,0.31,32.14,"66,850",1.7,17.88,22.77,31.27,40.12,48.35,"37,180","47,370","65,040","83,440","100,570",,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-2022,Electrical and Electronic Equipment Assemblers,detailed,"1,500",12.6,0.488,0.31,20.14,"41,900",2.3,13.13,15.44,18.61,24.00,29.71,"27,320","32,120","38,710","49,930","61,800",,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-2023,Electromechanical Equipment Assemblers,detailed,290,22.5,0.093,0.29,*,*,*,*,*,*,*,*,*,*,*,*,*,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-2041,Structural Metal Fabricators and Fitters,detailed,500,16.2,0.163,0.30,18.93,"39,380",3.2,12.99,15.10,17.97,22.55,27.59,"27,010","31,400","37,380","46,900","57,380",,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-2091,Fiberglass Laminators and Fabricators,detailed,**,**,**,**,17.04,"35,440",4.4,10.17,11.03,15.70,22.72,27.30,"21,150","22,950","32,650","47,250","56,770",,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-2092,Team Assemblers,detailed,"2,330",15.3,0.758,0.10,14.24,"29,610",2.9,8.98,10.55,13.16,17.17,21.66,"18,690","21,950","27,360","35,710","45,050",,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-2099,"Assemblers and Fabricators, All Other",detailed,"1,780",13.4,0.579,0.35,16.30,"33,890",4.3,9.33,10.98,14.72,18.52,26.15,"19,410","22,840","30,620","38,530","54,400",,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-3011,Bakers,detailed,"2,880",7.9,0.939,0.73,14.03,"29,170",2.2,8.99,10.53,12.93,17.31,20.95,"18,690","21,900","26,900","36,000","43,570",,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-3021,Butchers and Meat Cutters,detailed,"1,770",10.6,0.576,0.60,18.71,"38,910",3.5,10.69,13.95,20.18,22.86,24.72,"22,230","29,020","41,970","47,550","51,420",,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-3022,"Meat, Poultry, and Fish Cutters and Trimmers",detailed,270,27.0,0.087,0.08,14.56,"30,290",6.3,8.71,10.76,14.88,17.89,19.65,"18,120","22,380","30,960","37,200","40,870",,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-3091,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",detailed,**,**,**,**,13.99,"29,110",3.6,8.99,10.88,13.43,16.50,19.21,"18,700","22,640","27,940","34,310","39,950",,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-3092,Food Batchmakers,detailed,"1,010",27.3,0.330,0.31,12.88,"26,780",3.1,9.62,10.56,12.23,14.96,17.73,"20,000","21,970","25,440","31,120","36,870",,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-3099,"Food Processing Workers, All Other",detailed,310,23.3,0.101,0.33,12.07,"25,100",3.4,8.70,9.45,11.33,13.98,16.98,"18,100","19,650","23,570","29,090","35,320",,
